ApplicantID	MajorID	SelectionStatus
MANDIRI20230482	19	0
MANDIRI20230483	21	1
MANDIRI20230483	14	0
MANDIRI20230484	34	1
MANDIRI20230484	22	0
MANDIRI20230485	18	0
MANDIRI20230485	7	0
MANDIRI20230486	28	1
MANDIRI20230486	24	0
MANDIRI20230487	34	1
MANDIRI20230487	18	0
MANDIRI20230488	25	1
MANDIRI20230488	2	0
MANDIRI20230489	18	1
MANDIRI20230489	30	0
MANDIRI20230490	30	0
MANDIRI20230490	25	0
MANDIRI20230491	35	1
MANDIRI20230491	19	0
MANDIRI20230492	14	1
MANDIRI20230492	35	0
MANDIRI20230493	12	1
MANDIRI20230493	12	0
MANDIRI20230494	5	1
MANDIRI20230494	28	0
MANDIRI20230495	20	1
MANDIRI20230495	35	0
MANDIRI20230496	1	1
MANDIRI20230496	22	0
MANDIRI20230497	22	1
MANDIRI20230497	7	0
MANDIRI20230498	23	1
MANDIRI20230498	13	0
MANDIRI20230499	32	1
MANDIRI20230499	12	0
MANDIRI20230500	33	1
MANDIRI20230500	19	0
MANDIRI20230501	17	1
MANDIRI20230501	20	0
MANDIRI20230502	5	1
MANDIRI20230502	25	0
MANDIRI20230503	18	1
MANDIRI20230503	2	0
MANDIRI20230504	2	1
MANDIRI20230504	24	0
MANDIRI20230505	32	1
MANDIRI20230505	28	0
MANDIRI20230506	35	1
MANDIRI20230506	18	0
MANDIRI20230507	29	1
MANDIRI20230507	24	0
MANDIRI20230508	2	1
MANDIRI20230508	30	0
MANDIRI20230509	4	1
MANDIRI20230509	31	0
MANDIRI20230510	1	1
MANDIRI20230510	2	0
MANDIRI20230511	26	1
MANDIRI20230511	25	0
MANDIRI20230512	32	1
MANDIRI20230512	17	0
MANDIRI20230513	25	1
MANDIRI20230513	8	0
MANDIRI20230514	4	1
MANDIRI20230514	19	0
MANDIRI20230515	12	1
MANDIRI20230515	20	0
MANDIRI20230516	10	1
MANDIRI20230516	29	0
MANDIRI20230517	32	1
MANDIRI20230517	26	0
MANDIRI20230518	19	1
MANDIRI20230518	19	0
MANDIRI20230519	20	0
MANDIRI20230519	9	0
MANDIRI20230520	7	0
MANDIRI20230520	21	0
MANDIRI20230521	33	1
MANDIRI20230521	3	0
MANDIRI20230522	30	1
MANDIRI20230522	10	0
MANDIRI20230523	29	1
MANDIRI20230523	11	0
MANDIRI20230524	28	1
MANDIRI20230524	28	0
MANDIRI20230525	11	1
MANDIRI20230525	21	0
MANDIRI20230526	15	1
MANDIRI20230526	10	0
MANDIRI20230527	16	1
MANDIRI20230527	2	0
MANDIRI20230528	3	1
MANDIRI20230528	16	0
MANDIRI20230529	19	1
MANDIRI20230529	13	0
MANDIRI20230530	24	1
MANDIRI20230530	1	0
MANDIRI20230531	31	1
MANDIRI20230531	2	0
MANDIRI20230532	33	1
MANDIRI20230532	4	0
MANDIRI20230533	24	1
MANDIRI20230533	19	0
MANDIRI20230534	21	1
MANDIRI20230534	10	0
MANDIRI20230535	27	1
MANDIRI20230535	30	0
MANDIRI20230536	33	1
MANDIRI20230536	25	0
MANDIRI20230537	22	1
MANDIRI20230537	13	0
MANDIRI20230538	21	1
MANDIRI20230538	31	0
MANDIRI20230539	8	1
MANDIRI20230539	1	0
MANDIRI20230540	19	1
MANDIRI20230540	31	0
MANDIRI20230541	2	1
MANDIRI20230541	5	0
MANDIRI20230542	16	1
MANDIRI20230542	13	0
MANDIRI20230543	10	1
MANDIRI20230543	5	0
MANDIRI20230544	29	0
MANDIRI20230544	33	0
MANDIRI20230545	21	1
MANDIRI20230545	29	0
MANDIRI20230546	15	1
MANDIRI20230546	13	0
MANDIRI20230547	4	1
MANDIRI20230547	3	0
MANDIRI20230548	1	1
MANDIRI20230548	9	0
MANDIRI20230549	13	0
MANDIRI20230549	23	0
MANDIRI20230550	33	1
MANDIRI20230550	32	0
MANDIRI20230551	13	1
MANDIRI20230551	3	0
MANDIRI20230552	5	1
MANDIRI20230552	11	0
MANDIRI20230553	4	1
MANDIRI20230553	28	0
MANDIRI20230554	12	1
MANDIRI20230554	10	0
MANDIRI20230555	4	1
MANDIRI20230555	8	0
MANDIRI20230556	16	0
MANDIRI20230556	3	0
MANDIRI20230557	23	1
MANDIRI20230557	2	0
MANDIRI20230558	30	1
MANDIRI20230558	23	0
MANDIRI20230559	31	1
MANDIRI20230559	16	0
MANDIRI20230560	8	1
MANDIRI20230560	17	0
MANDIRI20230561	4	1
MANDIRI20230561	22	0
MANDIRI20230562	18	1
MANDIRI20230562	26	0
MANDIRI20230563	28	1
MANDIRI20230563	2	0
MANDIRI20230564	10	0
MANDIRI20230564	29	0
MANDIRI20230565	17	1
MANDIRI20230565	19	0
MANDIRI20230566	26	0
MANDIRI20230566	12	0
MANDIRI20230567	6	0
MANDIRI20230567	7	0
MANDIRI20230568	12	1
MANDIRI20230568	18	0
MANDIRI20230569	12	1
MANDIRI20230569	22	0
MANDIRI20230570	33	1
MANDIRI20230570	19	0
MANDIRI20230571	18	1
MANDIRI20230571	18	0
MANDIRI20230572	33	1
MANDIRI20230572	28	0
MANDIRI20230573	17	1
MANDIRI20230573	1	0
MANDIRI20230574	6	1
MANDIRI20230574	24	0
MANDIRI20230575	12	1
MANDIRI20230575	2	0
MANDIRI20230576	12	0
MANDIRI20230576	32	0
MANDIRI20230577	11	1
MANDIRI20230577	32	0
MANDIRI20230578	24	1
MANDIRI20230578	21	0
MANDIRI20230579	33	1
MANDIRI20230579	17	0
MANDIRI20230580	17	1
MANDIRI20230580	1	0
MANDIRI20230581	2	1
MANDIRI20230581	3	0
MANDIRI20230582	16	1
MANDIRI20230582	26	0
MANDIRI20230583	29	1
MANDIRI20230583	17	0
MANDIRI20230584	26	1
MANDIRI20230584	31	0
MANDIRI20230585	26	1
MANDIRI20230585	33	0
MANDIRI20230586	35	0
MANDIRI20230586	31	0
MANDIRI20230587	1	1
MANDIRI20230587	17	0
MANDIRI20230588	25	0
MANDIRI20230588	5	0
MANDIRI20230589	5	1
MANDIRI20230589	21	0
MANDIRI20230590	33	1
MANDIRI20230590	2	0
MANDIRI20230591	6	1
MANDIRI20230591	5	0
MANDIRI20230592	25	1
MANDIRI20230592	21	0
MANDIRI20230593	34	1
MANDIRI20230593	8	0
MANDIRI20230594	35	1
MANDIRI20230594	11	0
MANDIRI20230595	23	0
MANDIRI20230595	15	0
MANDIRI20230596	17	1
MANDIRI20230596	32	0
MANDIRI20230597	13	1
MANDIRI20230597	4	0
MANDIRI20230598	26	1
MANDIRI20230598	34	0
MANDIRI20230599	5	0
MANDIRI20230599	9	0
MANDIRI20230600	9	1
MANDIRI20230600	19	0
MANDIRI20230601	16	1
MANDIRI20230601	25	0
MANDIRI20230602	7	1
MANDIRI20230602	4	0
MANDIRI20230603	18	1
MANDIRI20230603	19	0
MANDIRI20230604	15	1
MANDIRI20230604	32	0
MANDIRI20230605	33	1
MANDIRI20230605	33	0
MANDIRI20230606	20	1
MANDIRI20230606	23	0
MANDIRI20230607	6	1
MANDIRI20230607	26	0
MANDIRI20230608	8	1
MANDIRI20230608	5	0
MANDIRI20230609	34	1
MANDIRI20230609	11	0
MANDIRI20230610	22	1
MANDIRI20230610	8	0
MANDIRI20230611	26	0
MANDIRI20230611	1	0
MANDIRI20230612	3	1
MANDIRI20230612	26	0
MANDIRI20230613	3	0
MANDIRI20230613	26	0
MANDIRI20230614	26	1
MANDIRI20230614	18	0
MANDIRI20230615	29	1
MANDIRI20230615	10	0
MANDIRI20230616	31	0
MANDIRI20230616	8	0
MANDIRI20230617	23	1
MANDIRI20230617	5	0
MANDIRI20230618	28	1
MANDIRI20230618	6	0
MANDIRI20230619	1	1
MANDIRI20230619	7	0
MANDIRI20230620	7	1
MANDIRI20230620	16	0
MANDIRI20230621	12	1
MANDIRI20230621	1	0
MANDIRI20230622	31	1
MANDIRI20230622	3	0
MANDIRI20230623	33	1
MANDIRI20230623	30	0
MANDIRI20230624	35	1
MANDIRI20230624	2	0
MANDIRI20230625	11	0
MANDIRI20230625	32	0
MANDIRI20230626	5	0
MANDIRI20230626	29	0
MANDIRI20230627	6	0
MANDIRI20230627	10	0
MANDIRI20230628	18	1
MANDIRI20230628	20	0
MANDIRI20230629	11	1
MANDIRI20230629	3	0
MANDIRI20230630	23	0
MANDIRI20230630	16	0
MANDIRI20230631	17	0
MANDIRI20230631	17	0
MANDIRI20230632	17	1
MANDIRI20230632	31	0
MANDIRI20230633	3	1
MANDIRI20230633	2	0
MANDIRI20230634	17	0
MANDIRI20230634	34	0
MANDIRI20230635	7	1
MANDIRI20230635	18	0
MANDIRI20230636	25	1
MANDIRI20230636	2	0
MANDIRI20230637	4	1
MANDIRI20230637	30	0
MANDIRI20230638	17	1
MANDIRI20230638	8	0
MANDIRI20230639	11	1
MANDIRI20230639	17	0
MANDIRI20230640	26	1
MANDIRI20230640	2	0
MANDIRI20230641	16	1
MANDIRI20230641	34	0
MANDIRI20230642	30	1
MANDIRI20230642	11	0
MANDIRI20230643	3	0
MANDIRI20230643	5	0
MANDIRI20230644	32	1
MANDIRI20230644	8	0
MANDIRI20230645	15	1
MANDIRI20230645	9	0
MANDIRI20230646	8	1
MANDIRI20230646	29	0
MANDIRI20230647	22	1
MANDIRI20230647	24	0
MANDIRI20230648	17	1
MANDIRI20230648	7	0
MANDIRI20230649	31	1
MANDIRI20230649	31	0
MANDIRI20230650	13	1
MANDIRI20230650	21	0
MANDIRI20230651	24	1
MANDIRI20230651	22	0
MANDIRI20230652	10	1
MANDIRI20230652	14	0
MANDIRI20230653	11	1
MANDIRI20230653	9	0
MANDIRI20230654	31	1
MANDIRI20230654	14	0
MANDIRI20230655	6	0
MANDIRI20230655	12	0
MANDIRI20230656	7	1
MANDIRI20230656	8	0
MANDIRI20230657	20	1
MANDIRI20230657	1	0
MANDIRI20230658	18	0
MANDIRI20230658	9	0
MANDIRI20230659	27	1
MANDIRI20230659	28	0
MANDIRI20230660	6	1
MANDIRI20230660	16	0
MANDIRI20230661	20	1
MANDIRI20230661	22	0
MANDIRI20230662	35	0
MANDIRI20230662	5	0
MANDIRI20230663	10	1
MANDIRI20230663	32	0
MANDIRI20230664	4	1
MANDIRI20230664	27	0
MANDIRI20230665	28	1
MANDIRI20230665	17	0
MANDIRI20230666	12	1
MANDIRI20230666	24	0
MANDIRI20230667	29	1
MANDIRI20230667	34	0
MANDIRI20230668	15	1
MANDIRI20230668	11	0
MANDIRI20230669	27	1
MANDIRI20230669	17	0
MANDIRI20230670	12	1
MANDIRI20230670	9	0
MANDIRI20230671	21	1
MANDIRI20230671	19	0
MANDIRI20230672	33	1
MANDIRI20230672	21	0
MANDIRI20230673	17	1
MANDIRI20230673	34	0
MANDIRI20230674	9	1
MANDIRI20230674	22	0
MANDIRI20230675	5	1
MANDIRI20230675	12	0
MANDIRI20230676	3	1
MANDIRI20230676	8	0
MANDIRI20230677	30	1
MANDIRI20230677	9	0
MANDIRI20230678	11	1
MANDIRI20230678	5	0
MANDIRI20230679	21	1
MANDIRI20230679	19	0
MANDIRI20230680	30	1
MANDIRI20230680	5	0
MANDIRI20230681	13	0
MANDIRI20230681	22	0
MANDIRI20230682	20	1
MANDIRI20230682	31	0
MANDIRI20230683	26	1
MANDIRI20230683	8	0
MANDIRI20230684	16	0
MANDIRI20230684	31	0
MANDIRI20230685	22	1
MANDIRI20230685	19	0
MANDIRI20230686	19	1
MANDIRI20230686	15	0
MANDIRI20230687	1	1
MANDIRI20230687	18	0
MANDIRI20230688	15	1
MANDIRI20230688	5	0
MANDIRI20230689	15	1
MANDIRI20230689	27	0
MANDIRI20230690	24	0
MANDIRI20230690	3	0
MANDIRI20230691	13	1
MANDIRI20230691	16	0
MANDIRI20230692	17	1
MANDIRI20230692	16	0
MANDIRI20230693	20	1
MANDIRI20230693	19	0
MANDIRI20230694	1	1
MANDIRI20230694	34	0
MANDIRI20230695	28	1
MANDIRI20230695	7	0
MANDIRI20230696	31	1
MANDIRI20230696	14	0
MANDIRI20230697	24	1
MANDIRI20230697	14	0
MANDIRI20230698	8	1
MANDIRI20230698	32	0
MANDIRI20230699	19	1
MANDIRI20230699	30	0
MANDIRI20230700	17	1
MANDIRI20230700	20	0
MANDIRI20230701	17	1
MANDIRI20230701	12	0
MANDIRI20230702	27	1
MANDIRI20230702	2	0
MANDIRI20230703	35	1
MANDIRI20230703	14	0
MANDIRI20230704	5	1
MANDIRI20230704	25	0
MANDIRI20230705	15	1
MANDIRI20230705	29	0
MANDIRI20230706	15	1
MANDIRI20230706	13	0
MANDIRI20230707	22	1
MANDIRI20230707	20	0
MANDIRI20230708	3	1
MANDIRI20230708	32	0
MANDIRI20230709	26	0
MANDIRI20230709	15	0
MANDIRI20230710	34	1
MANDIRI20230710	13	0
MANDIRI20230711	12	1
MANDIRI20230711	15	0
MANDIRI20230712	7	1
MANDIRI20230712	26	0
MANDIRI20230713	1	1
MANDIRI20230713	2	0
MANDIRI20230714	24	1
MANDIRI20230714	17	0
MANDIRI20230715	30	1
MANDIRI20230715	28	0
MANDIRI20230716	24	1
MANDIRI20230716	33	0
MANDIRI20230717	9	1
MANDIRI20230717	17	0
MANDIRI20230718	11	1
MANDIRI20230718	31	0
MANDIRI20230719	27	0
MANDIRI20230719	16	0
MANDIRI20230720	10	1
MANDIRI20230720	12	0
MANDIRI20230721	24	1
MANDIRI20230721	9	0
MANDIRI20230722	22	1
MANDIRI20230722	3	0
MANDIRI20230723	14	0
MANDIRI20230723	6	0
MANDIRI20230724	3	1
MANDIRI20230724	11	0
MANDIRI20230725	31	1
MANDIRI20230725	11	0
MANDIRI20230726	7	1
MANDIRI20230726	8	0
MANDIRI20230727	14	0
MANDIRI20230727	31	0
MANDIRI20230728	19	1
MANDIRI20230728	19	0
MANDIRI20230729	5	1
MANDIRI20230729	35	0
MANDIRI20230730	26	1
MANDIRI20230730	30	0
MANDIRI20230731	19	1
MANDIRI20230731	16	0
MANDIRI20230732	21	1
MANDIRI20230732	9	0
MANDIRI20230733	27	0
MANDIRI20230733	33	0
MANDIRI20230734	34	1
MANDIRI20230734	10	0
MANDIRI20230735	19	1
MANDIRI20230735	32	0
MANDIRI20230736	12	1
MANDIRI20230736	1	0
MANDIRI20230737	10	1
MANDIRI20230737	21	0
MANDIRI20230738	35	1
MANDIRI20230738	25	0
MANDIRI20230739	24	1
MANDIRI20230739	9	0
MANDIRI20230740	11	1
MANDIRI20230740	25	0
MANDIRI20230741	2	1
MANDIRI20230741	29	0
MANDIRI20230742	35	1
MANDIRI20230742	17	0
MANDIRI20230743	16	1
MANDIRI20230743	26	0
MANDIRI20230744	34	1
MANDIRI20230744	17	0
MANDIRI20230745	17	0
MANDIRI20230745	5	0
MANDIRI20230746	2	0
MANDIRI20230746	11	0
MANDIRI20230747	23	1
MANDIRI20230747	27	0
MANDIRI20230748	33	1
MANDIRI20230748	19	0
MANDIRI20230749	15	1
MANDIRI20230749	11	0
MANDIRI20230750	33	1
MANDIRI20230750	23	0
MANDIRI20230751	23	1
MANDIRI20230751	29	0
MANDIRI20230752	9	1
MANDIRI20230752	11	0
MANDIRI20230753	6	1
MANDIRI20230753	25	0
MANDIRI20230754	1	1
MANDIRI20230754	30	0
MANDIRI20230755	25	0
MANDIRI20230755	14	0
MANDIRI20230756	22	1
MANDIRI20230756	9	0
MANDIRI20230757	4	1
MANDIRI20230757	11	0
MANDIRI20230758	20	1
MANDIRI20230758	3	0
MANDIRI20230759	12	0
MANDIRI20230759	13	0
MANDIRI20230760	13	1
MANDIRI20230760	4	0
MANDIRI20230761	30	1
MANDIRI20230761	11	0
MANDIRI20230762	6	1
MANDIRI20230762	3	0
MANDIRI20230763	28	1
MANDIRI20230763	27	0
MANDIRI20230764	18	1
MANDIRI20230764	33	0
MANDIRI20230765	32	1
MANDIRI20230765	1	0
MANDIRI20230766	35	1
MANDIRI20230766	11	0
MANDIRI20230767	8	1
MANDIRI20230767	17	0
MANDIRI20230768	20	0
MANDIRI20230768	21	0
MANDIRI20230769	16	1
MANDIRI20230769	33	0
MANDIRI20230770	7	0
MANDIRI20230770	21	0
MANDIRI20230771	26	1
MANDIRI20230771	18	0
MANDIRI20230772	12	0
MANDIRI20230772	31	0
MANDIRI20230773	10	0
MANDIRI20230773	33	0
MANDIRI20230774	19	1
MANDIRI20230774	11	0
MANDIRI20230775	15	1
MANDIRI20230775	3	0
MANDIRI20230776	12	1
MANDIRI20230776	15	0
MANDIRI20230777	7	1
MANDIRI20230777	10	0
MANDIRI20230778	10	1
MANDIRI20230778	15	0
MANDIRI20230779	18	1
MANDIRI20230779	7	0
MANDIRI20230780	17	0
MANDIRI20230780	3	0
MANDIRI20230781	21	1
MANDIRI20230781	35	0
MANDIRI20230782	26	1
MANDIRI20230782	8	0
MANDIRI20230783	31	1
MANDIRI20230783	27	0
MANDIRI20230784	2	0
MANDIRI20230784	11	0
MANDIRI20230785	25	1
MANDIRI20230785	21	0
MANDIRI20230786	29	0
MANDIRI20230786	18	0
MANDIRI20230787	11	1
MANDIRI20230787	13	0
MANDIRI20230788	8	1
MANDIRI20230788	23	0
MANDIRI20230789	29	1
MANDIRI20230789	32	0
MANDIRI20230790	5	0
MANDIRI20230790	13	0
MANDIRI20230791	32	1
MANDIRI20230791	12	0
MANDIRI20230792	15	1
MANDIRI20230792	33	0
MANDIRI20230793	25	1
MANDIRI20230793	17	0
MANDIRI20230794	29	1
MANDIRI20230794	35	0
MANDIRI20230795	3	1
MANDIRI20230795	19	0
MANDIRI20230796	23	1
MANDIRI20230796	1	0
MANDIRI20230797	28	1
MANDIRI20230797	20	0
MANDIRI20230798	10	1
MANDIRI20230798	7	0
MANDIRI20230799	32	1
MANDIRI20230799	4	0
MANDIRI20230800	13	1
MANDIRI20230800	18	0
MANDIRI20230801	29	1
MANDIRI20230801	16	0
MANDIRI20230802	35	1
MANDIRI20230802	11	0
MANDIRI20230803	17	1
MANDIRI20230803	7	0
MANDIRI20230804	15	1
MANDIRI20230804	3	0
MANDIRI20230805	8	1
MANDIRI20230805	31	0
MANDIRI20230806	13	1
MANDIRI20230806	4	0
MANDIRI20230807	23	1
MANDIRI20230807	6	0
MANDIRI20230808	15	0
MANDIRI20230808	29	0
MANDIRI20230809	6	1
MANDIRI20230809	20	0
MANDIRI20230810	27	1
MANDIRI20230810	20	0
MANDIRI20230811	18	1
MANDIRI20230811	3	0
MANDIRI20230812	12	1
MANDIRI20230812	5	0
MANDIRI20230813	14	1
MANDIRI20230813	16	0
MANDIRI20230814	4	0
MANDIRI20230814	15	0
MANDIRI20230815	17	0
MANDIRI20230815	9	0
MANDIRI20230816	3	1
MANDIRI20230816	31	0
MANDIRI20230817	32	1
MANDIRI20230817	30	0
MANDIRI20230818	21	1
MANDIRI20230818	13	0
MANDIRI20230819	19	0
MANDIRI20230819	9	0
MANDIRI20230820	30	1
MANDIRI20230820	26	0
MANDIRI20230821	12	1
MANDIRI20230821	26	0
MANDIRI20230822	14	1
MANDIRI20230822	6	0
MANDIRI20230823	3	0
MANDIRI20230823	24	0
MANDIRI20230824	4	1
MANDIRI20230824	14	0
MANDIRI20230825	21	1
MANDIRI20230825	28	0
MANDIRI20230826	18	0
MANDIRI20230826	25	0
MANDIRI20230827	29	0
MANDIRI20230827	16	0
MANDIRI20230828	9	1
MANDIRI20230828	16	0
MANDIRI20230829	31	1
MANDIRI20230829	5	0
MANDIRI20230830	3	1
MANDIRI20230830	1	0
MANDIRI20230831	10	1
MANDIRI20230831	25	0
MANDIRI20230832	2	0
MANDIRI20230832	20	0
MANDIRI20230833	19	1
MANDIRI20230833	24	0
MANDIRI20230834	29	1
MANDIRI20230834	3	0
MANDIRI20230835	27	1
MANDIRI20230835	8	0
MANDIRI20230836	29	1
MANDIRI20230836	8	0
MANDIRI20230837	1	1
MANDIRI20230837	18	0
MANDIRI20230838	16	1
MANDIRI20230838	7	0
MANDIRI20230839	10	1
MANDIRI20230839	4	0
MANDIRI20230840	34	1
MANDIRI20230840	27	0
MANDIRI20230841	34	1
MANDIRI20230841	30	0
MANDIRI20230842	35	0
MANDIRI20230842	1	0
MANDIRI20230843	15	1
MANDIRI20230843	12	0
MANDIRI20230844	25	1
MANDIRI20230844	3	0
MANDIRI20230845	13	1
MANDIRI20230845	20	0
MANDIRI20230846	33	1
MANDIRI20230846	4	0
MANDIRI20230847	7	1
MANDIRI20230847	5	0
MANDIRI20230848	29	1
MANDIRI20230848	23	0
MANDIRI20230849	6	1
MANDIRI20230849	34	0
MANDIRI20230850	31	1
MANDIRI20230850	21	0
MANDIRI20230851	25	1
MANDIRI20230851	8	0
MANDIRI20230852	26	1
MANDIRI20230852	8	0
MANDIRI20230853	28	1
MANDIRI20230853	25	0
MANDIRI20230854	21	1
MANDIRI20230854	17	0
MANDIRI20230855	21	1
MANDIRI20230855	26	0
MANDIRI20230856	17	1
MANDIRI20230856	34	0
MANDIRI20230857	15	1
MANDIRI20230857	33	0
MANDIRI20230858	31	1
MANDIRI20230858	17	0
MANDIRI20230859	35	1
MANDIRI20230859	11	0
MANDIRI20230860	1	1
MANDIRI20230860	7	0
MANDIRI20230861	4	1
MANDIRI20230861	30	0
MANDIRI20230862	26	1
MANDIRI20230862	30	0
MANDIRI20230863	21	1
MANDIRI20230863	5	0
MANDIRI20230864	13	1
MANDIRI20230864	29	0
MANDIRI20230865	33	0
MANDIRI20230865	12	0
MANDIRI20230866	27	1
MANDIRI20230866	31	0
MANDIRI20230867	15	1
MANDIRI20230867	21	0
MANDIRI20230868	11	0
MANDIRI20230868	34	0
MANDIRI20230869	35	1
MANDIRI20230869	22	0
MANDIRI20230870	7	1
MANDIRI20230870	23	0
MANDIRI20230871	4	1
MANDIRI20230871	19	0
MANDIRI20230872	16	1
MANDIRI20230872	32	0
MANDIRI20230873	20	1
MANDIRI20230873	34	0
MANDIRI20230874	5	1
MANDIRI20230874	2	0
MANDIRI20230875	15	0
MANDIRI20230875	5	0
MANDIRI20230876	11	1
MANDIRI20230876	27	0
MANDIRI20230877	1	0
MANDIRI20230877	17	0
MANDIRI20230878	32	0
MANDIRI20230878	31	0
MANDIRI20230879	14	1
MANDIRI20230879	11	0
MANDIRI20230880	7	1
MANDIRI20230880	33	0
MANDIRI20230881	19	1
MANDIRI20230881	4	0
MANDIRI20230882	21	1
MANDIRI20230882	29	0
MANDIRI20230883	6	1
MANDIRI20230883	22	0
MANDIRI20230884	27	1
MANDIRI20230884	30	0
MANDIRI20230885	33	1
MANDIRI20230885	9	0
MANDIRI20230886	7	1
MANDIRI20230886	30	0
MANDIRI20230887	27	1
MANDIRI20230887	18	0
MANDIRI20230888	24	0
MANDIRI20230888	1	0
MANDIRI20230889	1	1
MANDIRI20230889	5	0
MANDIRI20230890	29	1
MANDIRI20230890	19	0
MANDIRI20230891	3	1
MANDIRI20230891	5	0
MANDIRI20230892	12	1
MANDIRI20230892	4	0
MANDIRI20230893	28	1
MANDIRI20230893	22	0
MANDIRI20230894	7	1
MANDIRI20230894	3	0
MANDIRI20230895	28	0
MANDIRI20230895	15	0
MANDIRI20230896	22	1
MANDIRI20230896	14	0
MANDIRI20230897	18	1
MANDIRI20230897	14	0
MANDIRI20230898	34	0
MANDIRI20230898	33	0
MANDIRI20230899	10	1
MANDIRI20230899	23	0
MANDIRI20230900	17	1
MANDIRI20230900	15	0
MANDIRI20230901	20	1
MANDIRI20230901	3	0
MANDIRI20230902	35	1
MANDIRI20230902	34	0
MANDIRI20230903	17	0
MANDIRI20230903	27	0
MANDIRI20230904	27	1
MANDIRI20230904	34	0
MANDIRI20230905	11	1
MANDIRI20230905	27	0
MANDIRI20230906	8	1
MANDIRI20230906	26	0
MANDIRI20230907	9	1
MANDIRI20230907	33	0
MANDIRI20230908	30	1
MANDIRI20230908	6	0
MANDIRI20230909	26	1
MANDIRI20230909	25	0
MANDIRI20230910	3	0
MANDIRI20230910	18	0
MANDIRI20230911	35	0
MANDIRI20230911	34	0
MANDIRI20230912	4	0
MANDIRI20230912	10	0
MANDIRI20230913	23	1
MANDIRI20230913	16	0
MANDIRI20230914	21	1
MANDIRI20230914	31	0
MANDIRI20230915	9	1
MANDIRI20230915	10	0
MANDIRI20230916	30	1
MANDIRI20230916	11	0
MANDIRI20230917	4	1
MANDIRI20230917	16	0
MANDIRI20230918	11	1
MANDIRI20230918	5	0
MANDIRI20230919	18	1
MANDIRI20230919	23	0
MANDIRI20230920	13	1
MANDIRI20230920	16	0
MANDIRI20230921	33	1
MANDIRI20230921	10	0
MANDIRI20230922	33	0
MANDIRI20230922	25	0
MANDIRI20230923	34	1
MANDIRI20230923	13	0
MANDIRI20230924	29	1
MANDIRI20230924	16	0
MANDIRI20230925	19	1
MANDIRI20230925	12	0
MANDIRI20230926	12	1
MANDIRI20230926	14	0
MANDIRI20230927	11	1
MANDIRI20230927	31	0
MANDIRI20230928	10	1
MANDIRI20230928	3	0
MANDIRI20230929	26	1
MANDIRI20230929	14	0
MANDIRI20230930	8	1
MANDIRI20230930	20	0
MANDIRI20230931	2	1
MANDIRI20230931	4	0
MANDIRI20230932	8	1
MANDIRI20230932	29	0
MANDIRI20230933	6	1
MANDIRI20230933	35	0
MANDIRI20230934	18	0
MANDIRI20230934	24	0
MANDIRI20230935	8	0
MANDIRI20230935	35	0
MANDIRI20230936	16	1
MANDIRI20230936	20	0
MANDIRI20230937	26	1
MANDIRI20230937	16	0
MANDIRI20230938	25	1
MANDIRI20230938	17	0
MANDIRI20230939	31	1
MANDIRI20230939	24	0
MANDIRI20230940	14	1
MANDIRI20230940	35	0
MANDIRI20230941	20	1
MANDIRI20230941	10	0
MANDIRI20230942	2	1
MANDIRI20230942	29	0
MANDIRI20230943	14	1
MANDIRI20230943	20	0
MANDIRI20230944	25	1
MANDIRI20230944	12	0
MANDIRI20230945	20	1
MANDIRI20230945	4	0
MANDIRI20230946	30	1
MANDIRI20230946	13	0
MANDIRI20230947	34	1
MANDIRI20230947	15	0
MANDIRI20230948	15	0
MANDIRI20230948	20	0
MANDIRI20230949	2	1
MANDIRI20230949	9	0
MANDIRI20230950	2	1
MANDIRI20230950	1	0
MANDIRI20230951	1	0
MANDIRI20230951	31	0
MANDIRI20230952	2	1
MANDIRI20230952	7	0
MANDIRI20230953	17	0
MANDIRI20230953	2	0
MANDIRI20230954	32	1
MANDIRI20230954	33	0
MANDIRI20230955	26	1
MANDIRI20230955	35	0
MANDIRI20230956	22	1
MANDIRI20230956	22	0
MANDIRI20230957	4	1
MANDIRI20230957	34	0
MANDIRI20230958	18	1
MANDIRI20230958	8	0
MANDIRI20230959	32	0
MANDIRI20230959	8	0
MANDIRI20230960	10	0
MANDIRI20230960	33	0
MANDIRI20230961	2	1
MANDIRI20230961	14	0
MANDIRI20230962	4	1
MANDIRI20230962	22	0
MANDIRI20230963	6	1
MANDIRI20230963	12	0
MANDIRI20230964	4	1
MANDIRI20230964	7	0
MANDIRI20230965	6	1
MANDIRI20230965	30	0
MANDIRI20230966	6	1
MANDIRI20230966	2	0
MANDIRI20230967	19	1
MANDIRI20230967	13	0
MANDIRI20230968	4	1
MANDIRI20230968	27	0
MANDIRI20230969	23	1
MANDIRI20230969	20	0
MANDIRI20230970	29	1
MANDIRI20230970	29	0
MANDIRI20230971	21	1
MANDIRI20230971	34	0
MANDIRI20230972	29	1
MANDIRI20230972	17	0
MANDIRI20230973	9	1
MANDIRI20230973	33	0
MANDIRI20230974	23	1
MANDIRI20230974	12	0
MANDIRI20230975	10	1
MANDIRI20230975	8	0
MANDIRI20230976	28	1
MANDIRI20230976	10	0
MANDIRI20230977	28	1
MANDIRI20230977	15	0
MANDIRI20230978	35	1
MANDIRI20230978	12	0
MANDIRI20230979	5	1
MANDIRI20230979	2	0
MANDIRI20230980	28	1
MANDIRI20230980	28	0
MANDIRI20230981	33	1
