ApplicantID	UTBKSubjectID	Score
MANDIRI20210672	2	643
MANDIRI20210672	3	593
MANDIRI20210672	4	547
MANDIRI20210672	9	573
MANDIRI20210672	10	663
MANDIRI20210672	11	658
MANDIRI20210672	12	620
MANDIRI20210673	5	451
MANDIRI20210673	6	537
MANDIRI20210673	7	785
MANDIRI20210673	8	571
MANDIRI20210673	9	503
MANDIRI20210673	10	771
MANDIRI20210673	11	650
MANDIRI20210673	12	625
MANDIRI20210676	5	620
MANDIRI20210676	6	743
MANDIRI20210676	7	645
MANDIRI20210676	8	554
MANDIRI20210676	9	643
MANDIRI20210676	10	706
MANDIRI20210676	11	512
MANDIRI20210676	12	668
MANDIRI20210679	1	668
MANDIRI20210679	2	700
MANDIRI20210679	3	528
MANDIRI20210679	4	467
MANDIRI20210679	9	791
MANDIRI20210679	10	633
MANDIRI20210679	11	457
MANDIRI20210679	12	624
MANDIRI20210681	1	725
MANDIRI20210681	2	652
MANDIRI20210681	3	742
MANDIRI20210681	4	515
MANDIRI20210681	9	463
MANDIRI20210681	10	723
MANDIRI20210681	11	500
MANDIRI20210681	12	527
MANDIRI20210682	1	597
MANDIRI20210682	2	656
MANDIRI20210682	3	624
MANDIRI20210682	4	483
MANDIRI20210682	9	499
MANDIRI20210682	10	684
MANDIRI20210682	11	512
MANDIRI20210682	12	510
MANDIRI20210685	1	516
MANDIRI20210685	2	552
MANDIRI20210685	3	789
MANDIRI20210685	4	643
MANDIRI20210685	9	476
MANDIRI20210685	10	739
MANDIRI20210685	11	672
MANDIRI20210685	12	723
MANDIRI20210686	1	684
MANDIRI20210686	2	721
MANDIRI20210686	3	661
MANDIRI20210686	4	635
MANDIRI20210686	9	464
MANDIRI20210686	10	564
MANDIRI20210686	11	618
MANDIRI20210686	12	691
MANDIRI20210687	1	647
MANDIRI20210687	2	740
MANDIRI20210687	3	686
MANDIRI20210687	4	585
MANDIRI20210687	9	680
MANDIRI20210687	10	561
MANDIRI20210687	11	607
MANDIRI20210687	12	455
MANDIRI20210688	1	706
MANDIRI20210688	2	513
MANDIRI20210688	3	480
MANDIRI20210688	4	700
MANDIRI20210688	9	742
MANDIRI20210688	10	759
MANDIRI20210688	11	713
MANDIRI20210688	12	692
MANDIRI20210689	5	605
MANDIRI20210689	6	450
MANDIRI20210689	7	736
MANDIRI20210689	8	600
MANDIRI20210689	9	676
MANDIRI20210689	10	477
MANDIRI20210689	11	491
MANDIRI20210689	12	461
MANDIRI20210690	1	690
MANDIRI20210690	2	535
MANDIRI20210690	3	661
MANDIRI20210690	4	792
MANDIRI20210690	9	628
MANDIRI20210690	10	551
MANDIRI20210690	11	569
MANDIRI20210690	12	473
MANDIRI20210692	5	591
MANDIRI20210692	6	658
MANDIRI20210692	7	695
MANDIRI20210692	8	689
MANDIRI20210692	9	575
MANDIRI20210692	10	543
MANDIRI20210692	11	715
MANDIRI20210692	12	546
MANDIRI20210694	5	464
MANDIRI20210694	6	457
MANDIRI20210694	7	709
MANDIRI20210694	8	673
MANDIRI20210694	9	667
MANDIRI20210694	10	625
MANDIRI20210694	11	558
MANDIRI20210694	12	705
MANDIRI20210695	5	710
MANDIRI20210695	6	525
MANDIRI20210695	7	455
MANDIRI20210695	8	669
MANDIRI20210695	9	489
MANDIRI20210695	10	751
MANDIRI20210695	11	513
MANDIRI20210695	12	732
MANDIRI20210696	1	465
MANDIRI20210696	2	602
MANDIRI20210696	3	700
MANDIRI20210696	4	454
MANDIRI20210696	9	541
MANDIRI20210696	10	656
MANDIRI20210696	11	485
MANDIRI20210696	12	794
MANDIRI20210697	5	453
MANDIRI20210697	6	632
MANDIRI20210697	7	775
MANDIRI20210697	8	659
MANDIRI20210697	9	524
MANDIRI20210697	10	483
MANDIRI20210697	11	731
MANDIRI20210697	12	577
MANDIRI20210699	1	464
MANDIRI20210699	2	487
MANDIRI20210699	3	614
MANDIRI20210699	4	735
MANDIRI20210699	9	703
MANDIRI20210699	10	505
MANDIRI20210699	11	546
MANDIRI20210699	12	777
MANDIRI20210700	5	755
MANDIRI20210700	6	555
MANDIRI20210700	7	733
MANDIRI20210700	8	746
MANDIRI20210700	9	773
MANDIRI20210700	10	601
MANDIRI20210700	11	721
MANDIRI20210700	12	708
MANDIRI20210702	1	609
MANDIRI20210702	2	564
MANDIRI20210702	3	683
MANDIRI20210702	4	617
MANDIRI20210702	9	574
MANDIRI20210702	10	609
MANDIRI20210702	11	702
MANDIRI20210702	12	601
MANDIRI20210705	5	725
MANDIRI20210705	6	778
MANDIRI20210705	7	484
MANDIRI20210705	8	721
MANDIRI20210705	9	752
MANDIRI20210705	10	611
MANDIRI20210705	11	778
MANDIRI20210705	12	776
MANDIRI20210706	1	737
MANDIRI20210706	2	659
MANDIRI20210706	3	473
MANDIRI20210706	4	776
MANDIRI20210706	9	511
MANDIRI20210706	10	707
MANDIRI20210706	11	769
MANDIRI20210706	12	480
MANDIRI20210707	5	465
MANDIRI20210707	6	695
MANDIRI20210707	7	749
MANDIRI20210707	8	745
MANDIRI20210707	9	587
MANDIRI20210707	10	566
MANDIRI20210707	11	797
MANDIRI20210707	12	671
MANDIRI20210708	1	593
MANDIRI20210708	2	570
MANDIRI20210708	3	738
MANDIRI20210708	4	545
MANDIRI20210708	9	666
MANDIRI20210708	10	576
MANDIRI20210708	11	688
MANDIRI20210708	12	736
MANDIRI20210709	5	662
MANDIRI20210709	6	605
MANDIRI20210709	7	583
MANDIRI20210709	8	679
MANDIRI20210709	9	603
MANDIRI20210709	10	509
MANDIRI20210709	11	622
MANDIRI20210709	12	617
MANDIRI20210710	1	781
MANDIRI20210710	2	516
MANDIRI20210710	3	496
MANDIRI20210710	4	761
MANDIRI20210710	9	471
MANDIRI20210710	10	502
MANDIRI20210710	11	450
MANDIRI20210710	12	612
MANDIRI20210711	1	554
MANDIRI20210711	2	494
MANDIRI20210711	3	650
MANDIRI20210711	4	700
MANDIRI20210711	9	544
MANDIRI20210711	10	788
MANDIRI20210711	11	471
MANDIRI20210711	12	674
MANDIRI20210712	1	760
MANDIRI20210712	2	581
MANDIRI20210712	3	743
MANDIRI20210712	4	617
MANDIRI20210712	9	627
MANDIRI20210712	10	604
MANDIRI20210712	11	557
MANDIRI20210712	12	781
MANDIRI20210713	1	740
MANDIRI20210713	2	709
MANDIRI20210713	3	570
MANDIRI20210713	4	580
MANDIRI20210713	9	711
MANDIRI20210713	10	607
MANDIRI20210713	11	594
MANDIRI20210713	12	510
MANDIRI20210716	5	727
MANDIRI20210716	6	723
MANDIRI20210716	7	573
MANDIRI20210716	8	633
MANDIRI20210716	9	797
MANDIRI20210716	10	598
MANDIRI20210716	11	728
MANDIRI20210716	12	613
MANDIRI20210717	1	494
MANDIRI20210717	2	465
MANDIRI20210717	3	708
MANDIRI20210717	4	601
MANDIRI20210717	9	630
MANDIRI20210717	10	618
MANDIRI20210717	11	663
MANDIRI20210717	12	699
MANDIRI20210718	5	553
MANDIRI20210718	6	466
MANDIRI20210718	7	644
MANDIRI20210718	8	688
MANDIRI20210718	9	524
MANDIRI20210718	10	512
MANDIRI20210718	11	557
MANDIRI20210718	12	550
MANDIRI20210720	5	642
MANDIRI20210720	6	702
MANDIRI20210720	7	509
MANDIRI20210720	8	776
MANDIRI20210720	9	685
MANDIRI20210720	10	591
MANDIRI20210720	11	492
MANDIRI20210720	12	771
MANDIRI20210721	1	491
MANDIRI20210721	2	573
MANDIRI20210721	3	457
MANDIRI20210721	4	653
MANDIRI20210721	9	742
MANDIRI20210721	10	793
MANDIRI20210721	11	510
MANDIRI20210721	12	630
MANDIRI20210723	5	578
MANDIRI20210723	6	572
MANDIRI20210723	7	558
MANDIRI20210723	8	667
MANDIRI20210723	9	575
MANDIRI20210723	10	762
MANDIRI20210723	11	497
MANDIRI20210723	12	547
MANDIRI20210724	1	694
MANDIRI20210724	2	535
MANDIRI20210724	3	510
MANDIRI20210724	4	654
MANDIRI20210724	9	458
MANDIRI20210724	10	560
MANDIRI20210724	11	662
MANDIRI20210724	12	620
MANDIRI20210725	1	495
MANDIRI20210725	2	725
MANDIRI20210725	3	493
MANDIRI20210725	4	658
MANDIRI20210725	9	747
MANDIRI20210725	10	724
MANDIRI20210725	11	674
MANDIRI20210725	12	683
MANDIRI20210727	5	759
MANDIRI20210727	6	494
MANDIRI20210727	7	741
MANDIRI20210727	8	777
MANDIRI20210727	9	693
MANDIRI20210727	10	511
MANDIRI20210727	11	485
MANDIRI20210727	12	506
MANDIRI20210732	5	567
MANDIRI20210732	6	573
MANDIRI20210732	7	637
MANDIRI20210732	8	664
MANDIRI20210732	9	650
MANDIRI20210732	10	597
MANDIRI20210732	11	721
MANDIRI20210732	12	524
MANDIRI20210733	5	527
MANDIRI20210733	6	753
MANDIRI20210733	7	673
MANDIRI20210733	8	750
MANDIRI20210733	9	777
MANDIRI20210733	10	464
MANDIRI20210733	11	583
MANDIRI20210733	12	485
MANDIRI20210734	5	781
MANDIRI20210734	6	606
MANDIRI20210734	7	542
MANDIRI20210734	8	650
MANDIRI20210734	9	657
MANDIRI20210734	10	784
MANDIRI20210734	11	788
MANDIRI20210734	12	798
MANDIRI20210735	1	563
MANDIRI20210735	2	785
MANDIRI20210735	3	763
MANDIRI20210735	4	474
MANDIRI20210735	9	504
MANDIRI20210735	10	499
MANDIRI20210735	11	558
MANDIRI20210735	12	617
MANDIRI20210738	1	527
MANDIRI20210738	2	789
MANDIRI20210738	3	547
MANDIRI20210738	4	699
MANDIRI20210738	9	465
MANDIRI20210738	10	498
MANDIRI20210738	11	552
MANDIRI20210738	12	799
MANDIRI20210739	1	730
MANDIRI20210739	2	754
MANDIRI20210739	3	551
MANDIRI20210739	4	531
MANDIRI20210739	9	617
MANDIRI20210739	10	598
MANDIRI20210739	11	585
MANDIRI20210739	12	670
MANDIRI20210742	5	591
MANDIRI20210742	6	500
MANDIRI20210742	7	595
MANDIRI20210742	8	770
MANDIRI20210742	9	466
MANDIRI20210742	10	499
MANDIRI20210742	11	690
MANDIRI20210742	12	769
MANDIRI20210744	5	552
MANDIRI20210744	6	786
MANDIRI20210744	7	456
MANDIRI20210744	8	733
MANDIRI20210744	9	713
MANDIRI20210744	10	728
MANDIRI20210744	11	524
MANDIRI20210744	12	691
MANDIRI20210745	5	702
MANDIRI20210745	6	516
MANDIRI20210745	7	668
MANDIRI20210745	8	712
MANDIRI20210745	9	641
MANDIRI20210745	10	732
MANDIRI20210745	11	565
MANDIRI20210745	12	514
MANDIRI20210746	5	481
MANDIRI20210746	6	633
MANDIRI20210746	7	726
MANDIRI20210746	8	749
MANDIRI20210746	9	752
MANDIRI20210746	10	473
MANDIRI20210746	11	628
MANDIRI20210746	12	709
MANDIRI20210747	1	524
MANDIRI20210747	2	570
MANDIRI20210747	3	581
MANDIRI20210747	4	684
MANDIRI20210747	9	670
MANDIRI20210747	10	773
MANDIRI20210747	11	754
MANDIRI20210747	12	776
MANDIRI20210748	1	736
MANDIRI20210748	2	602
MANDIRI20210748	3	535
MANDIRI20210748	4	540
MANDIRI20210748	9	693
MANDIRI20210748	10	507
MANDIRI20210748	11	492
MANDIRI20210748	12	465
MANDIRI20210751	1	772
MANDIRI20210751	2	722
MANDIRI20210751	3	696
MANDIRI20210751	4	751
MANDIRI20210751	9	727
MANDIRI20210751	10	799
MANDIRI20210751	11	763
MANDIRI20210751	12	479
MANDIRI20210752	5	693
MANDIRI20210752	6	778
MANDIRI20210752	7	537
MANDIRI20210752	8	755
MANDIRI20210752	9	561
MANDIRI20210752	10	470
MANDIRI20210752	11	653
MANDIRI20210752	12	729
MANDIRI20210753	1	757
MANDIRI20210753	2	748
MANDIRI20210753	3	586
MANDIRI20210753	4	558
MANDIRI20210753	9	684
MANDIRI20210753	10	789
MANDIRI20210753	11	506
MANDIRI20210753	12	588
MANDIRI20210754	1	774
MANDIRI20210754	2	800
MANDIRI20210754	3	663
MANDIRI20210754	4	475
MANDIRI20210754	9	756
MANDIRI20210754	10	779
MANDIRI20210754	11	678
MANDIRI20210754	12	785
MANDIRI20210755	5	606
MANDIRI20210755	6	533
MANDIRI20210755	7	730
MANDIRI20210755	8	631
MANDIRI20210755	9	701
MANDIRI20210755	10	613
MANDIRI20210755	11	491
MANDIRI20210755	12	696
MANDIRI20210757	1	660
MANDIRI20210757	2	740
MANDIRI20210757	3	677
MANDIRI20210757	4	550
MANDIRI20210757	9	691
MANDIRI20210757	10	497
MANDIRI20210757	11	599
MANDIRI20210757	12	662
MANDIRI20210758	1	619
MANDIRI20210758	2	595
MANDIRI20210758	3	751
MANDIRI20210758	4	586
MANDIRI20210758	9	574
MANDIRI20210758	10	456
MANDIRI20210758	11	510
MANDIRI20210758	12	459
MANDIRI20210761	5	708
MANDIRI20210761	6	791
MANDIRI20210761	7	518
MANDIRI20210761	8	763
MANDIRI20210761	9	472
MANDIRI20210761	10	541
MANDIRI20210761	11	598
MANDIRI20210761	12	581
MANDIRI20210762	5	745
MANDIRI20210762	6	454
MANDIRI20210762	7	687
MANDIRI20210762	8	739
MANDIRI20210762	9	467
MANDIRI20210762	10	718
MANDIRI20210762	11	537
MANDIRI20210762	12	780
MANDIRI20210763	5	757
MANDIRI20210763	6	640
MANDIRI20210763	7	617
MANDIRI20210763	8	476
MANDIRI20210763	9	557
MANDIRI20210763	10	489
MANDIRI20210763	11	518
MANDIRI20210763	12	596
MANDIRI20210764	5	694
MANDIRI20210764	6	640
MANDIRI20210764	7	559
MANDIRI20210764	8	606
MANDIRI20210764	9	761
MANDIRI20210764	10	500
MANDIRI20210764	11	485
MANDIRI20210764	12	717
MANDIRI20210765	5	720
MANDIRI20210765	6	464
MANDIRI20210765	7	586
MANDIRI20210765	8	483
MANDIRI20210765	9	600
MANDIRI20210765	10	726
MANDIRI20210765	11	797
MANDIRI20210765	12	597
MANDIRI20210766	1	523
MANDIRI20210766	2	785
MANDIRI20210766	3	514
MANDIRI20210766	4	465
MANDIRI20210766	9	475
MANDIRI20210766	10	483
MANDIRI20210766	11	766
MANDIRI20210766	12	461
MANDIRI20210767	5	675
MANDIRI20210767	6	562
MANDIRI20210767	7	679
MANDIRI20210767	8	626
MANDIRI20210767	9	483
MANDIRI20210767	10	647
MANDIRI20210767	11	764
MANDIRI20210767	12	515
MANDIRI20210770	1	458
MANDIRI20210770	2	660
MANDIRI20210770	3	668
MANDIRI20210770	4	508
MANDIRI20210770	9	767
MANDIRI20210770	10	524
MANDIRI20210770	11	660
MANDIRI20210770	12	733
MANDIRI20210773	5	637
MANDIRI20210773	6	498
MANDIRI20210773	7	595
MANDIRI20210773	8	712
MANDIRI20210773	9	533
MANDIRI20210773	10	796
MANDIRI20210773	11	458
MANDIRI20210773	12	539
MANDIRI20210779	5	482
MANDIRI20210779	6	456
MANDIRI20210779	7	477
MANDIRI20210779	8	588
MANDIRI20210779	9	692
MANDIRI20210779	10	600
MANDIRI20210779	11	641
MANDIRI20210779	12	533
MANDIRI20210782	1	535
MANDIRI20210782	2	741
MANDIRI20210782	3	684
MANDIRI20210782	4	711
MANDIRI20210782	9	771
MANDIRI20210782	10	709
MANDIRI20210782	11	527
MANDIRI20210782	12	475
MANDIRI20210783	5	568
MANDIRI20210783	6	494
MANDIRI20210783	7	612
MANDIRI20210783	8	730
MANDIRI20210783	9	500
MANDIRI20210783	10	676
MANDIRI20210783	11	764
MANDIRI20210783	12	786
MANDIRI20210786	5	566
MANDIRI20210786	6	661
MANDIRI20210786	7	494
MANDIRI20210786	8	745
MANDIRI20210786	9	749
MANDIRI20210786	10	692
MANDIRI20210786	11	716
MANDIRI20210786	12	529
MANDIRI20210788	1	671
MANDIRI20210788	2	531
MANDIRI20210788	3	496
MANDIRI20210788	4	475
MANDIRI20210788	9	699
MANDIRI20210788	10	757
MANDIRI20210788	11	542
MANDIRI20210788	12	724
MANDIRI20210789	5	703
MANDIRI20210789	6	774
MANDIRI20210789	7	793
MANDIRI20210789	8	706
MANDIRI20210789	9	516
MANDIRI20210789	10	713
MANDIRI20210789	11	661
MANDIRI20210789	12	521
MANDIRI20210793	5	669
MANDIRI20210793	6	603
MANDIRI20210793	7	461
MANDIRI20210793	8	738
MANDIRI20210793	9	581
MANDIRI20210793	10	586
MANDIRI20210793	11	509
MANDIRI20210793	12	511
MANDIRI20210794	5	576
MANDIRI20210794	6	646
MANDIRI20210794	7	455
MANDIRI20210794	8	719
MANDIRI20210794	9	784
MANDIRI20210794	10	765
MANDIRI20210794	11	679
MANDIRI20210794	12	533
MANDIRI20210795	1	772
MANDIRI20210795	2	763
MANDIRI20210795	3	613
MANDIRI20210795	4	644
MANDIRI20210795	9	589
MANDIRI20210795	10	554
MANDIRI20210795	11	708
MANDIRI20210795	12	470
MANDIRI20210796	1	625
MANDIRI20210796	2	685
MANDIRI20210796	3	690
MANDIRI20210796	4	532
MANDIRI20210796	9	707
MANDIRI20210796	10	799
MANDIRI20210796	11	634
MANDIRI20210796	12	684
MANDIRI20210797	5	455
MANDIRI20210797	6	602
MANDIRI20210797	7	457
MANDIRI20210797	8	743
MANDIRI20210797	9	641
MANDIRI20210797	10	513
MANDIRI20210797	11	510
MANDIRI20210797	12	586
MANDIRI20210798	5	456
MANDIRI20210798	6	653
MANDIRI20210798	7	627
MANDIRI20210798	8	459
MANDIRI20210798	9	462
MANDIRI20210798	10	738
MANDIRI20210798	11	572
MANDIRI20210798	12	583
MANDIRI20210799	1	684
MANDIRI20210799	2	464
MANDIRI20210799	3	498
MANDIRI20210799	4	491
MANDIRI20210799	9	537
MANDIRI20210799	10	507
MANDIRI20210799	11	627
MANDIRI20210799	12	469
MANDIRI20210802	1	573
MANDIRI20210802	2	664
MANDIRI20210802	3	594
MANDIRI20210802	4	534
MANDIRI20210802	9	761
MANDIRI20210802	10	743
MANDIRI20210802	11	478
MANDIRI20210802	12	723
MANDIRI20210804	5	457
MANDIRI20210804	6	698
MANDIRI20210804	7	737
MANDIRI20210804	8	711
MANDIRI20210804	9	530
MANDIRI20210804	10	452
MANDIRI20210804	11	486
MANDIRI20210804	12	651
MANDIRI20210805	5	621
MANDIRI20210805	6	648
MANDIRI20210805	7	612
MANDIRI20210805	8	527
MANDIRI20210805	9	491
MANDIRI20210805	10	519
MANDIRI20210805	11	746
MANDIRI20210805	12	736
MANDIRI20210808	1	482
MANDIRI20210808	2	502
MANDIRI20210808	3	797
MANDIRI20210808	4	674
MANDIRI20210808	9	474
MANDIRI20210808	10	685
MANDIRI20210808	11	610
MANDIRI20210808	12	474
MANDIRI20210811	5	651
MANDIRI20210811	6	554
MANDIRI20210811	7	615
MANDIRI20210811	8	632
MANDIRI20210811	9	751
MANDIRI20210811	10	632
MANDIRI20210811	11	723
MANDIRI20210811	12	652
MANDIRI20210812	5	477
MANDIRI20210812	6	754
MANDIRI20210812	7	798
MANDIRI20210812	8	505
MANDIRI20210812	9	544
MANDIRI20210812	10	755
MANDIRI20210812	11	704
MANDIRI20210812	12	475
MANDIRI20210813	1	645
MANDIRI20210813	2	768
MANDIRI20210813	3	450
MANDIRI20210813	4	544
MANDIRI20210813	9	712
MANDIRI20210813	10	743
MANDIRI20210813	11	775
MANDIRI20210813	12	766
MANDIRI20210814	5	459
MANDIRI20210814	6	484
MANDIRI20210814	7	708
MANDIRI20210814	8	669
MANDIRI20210814	9	530
MANDIRI20210814	10	490
MANDIRI20210814	11	650
MANDIRI20210814	12	668
MANDIRI20210815	1	612
MANDIRI20210815	2	467
MANDIRI20210815	3	546
MANDIRI20210815	4	625
MANDIRI20210815	9	568
MANDIRI20210815	10	575
MANDIRI20210815	11	664
MANDIRI20210815	12	653
MANDIRI20210816	1	550
MANDIRI20210816	2	489
MANDIRI20210816	3	796
MANDIRI20210816	4	466
MANDIRI20210816	9	699
MANDIRI20210816	10	714
MANDIRI20210816	11	709
MANDIRI20210816	12	501
MANDIRI20210817	5	696
MANDIRI20210817	6	751
MANDIRI20210817	7	618
MANDIRI20210817	8	757
MANDIRI20210817	9	525
MANDIRI20210817	10	595
MANDIRI20210817	11	752
MANDIRI20210817	12	650
MANDIRI20210818	1	569
MANDIRI20210818	2	581
MANDIRI20210818	3	555
MANDIRI20210818	4	622
MANDIRI20210818	9	532
MANDIRI20210818	10	622
MANDIRI20210818	11	774
MANDIRI20210818	12	685
MANDIRI20210819	1	450
MANDIRI20210819	2	793
MANDIRI20210819	3	787
MANDIRI20210819	4	573
MANDIRI20210819	9	568
MANDIRI20210819	10	507
MANDIRI20210819	11	571
MANDIRI20210819	12	730
MANDIRI20210821	1	601
MANDIRI20210821	2	476
MANDIRI20210821	3	486
MANDIRI20210821	4	682
MANDIRI20210821	9	789
MANDIRI20210821	10	760
MANDIRI20210821	11	592
MANDIRI20210821	12	733
MANDIRI20210822	5	590
MANDIRI20210822	6	522
MANDIRI20210822	7	733
MANDIRI20210822	8	541
MANDIRI20210822	9	465
MANDIRI20210822	10	637
MANDIRI20210822	11	563
MANDIRI20210822	12	791
MANDIRI20210823	1	644
MANDIRI20210823	2	634
MANDIRI20210823	3	595
MANDIRI20210823	4	491
MANDIRI20210823	9	631
MANDIRI20210823	10	578
MANDIRI20210823	11	777
MANDIRI20210823	12	468
MANDIRI20210828	1	735
MANDIRI20210828	2	541
MANDIRI20210828	3	566
MANDIRI20210828	4	567
MANDIRI20210828	9	560
MANDIRI20210828	10	768
MANDIRI20210828	11	489
MANDIRI20210828	12	795
MANDIRI20210829	1	536
MANDIRI20210829	2	767
MANDIRI20210829	3	699
MANDIRI20210829	4	695
MANDIRI20210829	9	534
MANDIRI20210829	10	521
MANDIRI20210829	11	596
MANDIRI20210829	12	759
MANDIRI20210830	1	700
MANDIRI20210830	2	502
MANDIRI20210830	3	785
MANDIRI20210830	4	496
MANDIRI20210830	9	700
MANDIRI20210830	10	460
MANDIRI20210830	11	656
MANDIRI20210830	12	566
MANDIRI20210831	5	709
MANDIRI20210831	6	758
MANDIRI20210831	7	607
MANDIRI20210831	8	664
MANDIRI20210831	9	612
MANDIRI20210831	10	799
MANDIRI20210831	11	749
MANDIRI20210831	12	505
MANDIRI20210833	5	576
MANDIRI20210833	6	681
MANDIRI20210833	7	793
MANDIRI20210833	8	593
MANDIRI20210833	9	635
MANDIRI20210833	10	684
MANDIRI20210833	11	517
MANDIRI20210833	12	494
MANDIRI20210834	5	774
MANDIRI20210834	6	657
MANDIRI20210834	7	699
MANDIRI20210834	8	694
MANDIRI20210834	9	514
MANDIRI20210834	10	490
MANDIRI20210834	11	460
MANDIRI20210834	12	562
MANDIRI20210835	5	492
MANDIRI20210835	6	609
MANDIRI20210835	7	710
MANDIRI20210835	8	768
MANDIRI20210835	9	679
MANDIRI20210835	10	628
MANDIRI20210835	11	787
MANDIRI20210835	12	486
MANDIRI20210837	5	680
MANDIRI20210837	6	622
MANDIRI20210837	7	630
MANDIRI20210837	8	577
MANDIRI20210837	9	704
MANDIRI20210837	10	688
MANDIRI20210837	11	631
MANDIRI20210837	12	763
MANDIRI20210839	5	587
MANDIRI20210839	6	551
MANDIRI20210839	7	694
MANDIRI20210839	8	474
MANDIRI20210839	9	673
MANDIRI20210839	10	726
MANDIRI20210839	11	478
MANDIRI20210839	12	529
MANDIRI20210840	5	759
MANDIRI20210840	6	645
MANDIRI20210840	7	539
MANDIRI20210840	8	699
MANDIRI20210840	9	741
MANDIRI20210840	10	615
MANDIRI20210840	11	594
MANDIRI20210840	12	723
MANDIRI20210841	5	651
MANDIRI20210841	6	743
MANDIRI20210841	7	749
MANDIRI20210841	8	516
MANDIRI20210841	9	613
MANDIRI20210841	10	505
MANDIRI20210841	11	609
MANDIRI20210841	12	564
MANDIRI20210843	5	494
MANDIRI20210843	6	576
MANDIRI20210843	7	729
MANDIRI20210843	8	561
MANDIRI20210843	9	714
MANDIRI20210843	10	584
MANDIRI20210843	11	571
MANDIRI20210843	12	752
MANDIRI20210844	1	678
MANDIRI20210844	2	672
MANDIRI20210844	3	498
MANDIRI20210844	4	611
MANDIRI20210844	9	643
MANDIRI20210844	10	559
MANDIRI20210844	11	730
MANDIRI20210844	12	550
MANDIRI20210846	1	720
MANDIRI20210846	2	623
MANDIRI20210846	3	698
MANDIRI20210846	4	526
MANDIRI20210846	9	714
MANDIRI20210846	10	737
MANDIRI20210846	11	551
MANDIRI20210846	12	597
MANDIRI20210847	1	744
MANDIRI20210847	2	669
MANDIRI20210847	3	497
MANDIRI20210847	4	622
MANDIRI20210847	9	592
MANDIRI20210847	10	731
MANDIRI20210847	11	710
MANDIRI20210847	12	548
MANDIRI20210848	5	694
MANDIRI20210848	6	759
MANDIRI20210848	7	501
MANDIRI20210848	8	634
MANDIRI20210848	9	660
MANDIRI20210848	10	660
MANDIRI20210848	11	657
MANDIRI20210848	12	735
MANDIRI20210850	1	737
MANDIRI20210850	2	743
MANDIRI20210850	3	703
MANDIRI20210850	4	698
MANDIRI20210850	9	645
MANDIRI20210850	10	681
MANDIRI20210850	11	611
MANDIRI20210850	12	650
MANDIRI20210852	1	710
MANDIRI20210852	2	600
MANDIRI20210852	3	755
MANDIRI20210852	4	546
MANDIRI20210852	9	622
MANDIRI20210852	10	756
MANDIRI20210852	11	735
MANDIRI20210852	12	800
MANDIRI20210853	5	472
MANDIRI20210853	6	676
MANDIRI20210853	7	488
MANDIRI20210853	8	522
MANDIRI20210853	9	493
MANDIRI20210853	10	518
MANDIRI20210853	11	562
MANDIRI20210853	12	570
MANDIRI20210854	5	625
MANDIRI20210854	6	644
MANDIRI20210854	7	773
MANDIRI20210854	8	768
MANDIRI20210854	9	785
MANDIRI20210854	10	613
MANDIRI20210854	11	738
MANDIRI20210854	12	565
MANDIRI20210855	5	702
MANDIRI20210855	6	516
MANDIRI20210855	7	720
MANDIRI20210855	8	633
MANDIRI20210855	9	680
MANDIRI20210855	10	647
MANDIRI20210855	11	472
MANDIRI20210855	12	487
MANDIRI20210856	5	783
MANDIRI20210856	6	475
MANDIRI20210856	7	602
MANDIRI20210856	8	780
MANDIRI20210856	9	522
MANDIRI20210856	10	546
MANDIRI20210856	11	683
MANDIRI20210856	12	506
MANDIRI20210858	1	663
MANDIRI20210858	2	577
MANDIRI20210858	3	715
MANDIRI20210858	4	742
MANDIRI20210858	9	671
MANDIRI20210858	10	650
MANDIRI20210858	11	789
MANDIRI20210858	12	496
MANDIRI20210859	5	594
MANDIRI20210859	6	782
MANDIRI20210859	7	479
MANDIRI20210859	8	561
MANDIRI20210859	9	605
MANDIRI20210859	10	491
MANDIRI20210859	11	691
MANDIRI20210859	12	718
MANDIRI20210860	5	718
MANDIRI20210860	6	778
MANDIRI20210860	7	775
MANDIRI20210860	8	472
MANDIRI20210860	9	514
MANDIRI20210860	10	526
MANDIRI20210860	11	650
MANDIRI20210860	12	607
MANDIRI20210861	1	567
MANDIRI20210861	2	589
MANDIRI20210861	3	697
MANDIRI20210861	4	775
MANDIRI20210861	9	668
MANDIRI20210861	10	650
MANDIRI20210861	11	608
MANDIRI20210861	12	459
MANDIRI20210863	1	489
MANDIRI20210863	2	551
MANDIRI20210863	3	642
MANDIRI20210863	4	607
MANDIRI20210863	9	639
MANDIRI20210863	10	612
MANDIRI20210863	11	590
MANDIRI20210863	12	759
MANDIRI20210864	5	600
MANDIRI20210864	6	763
MANDIRI20210864	7	634
MANDIRI20210864	8	732
MANDIRI20210864	9	509
MANDIRI20210864	10	561
MANDIRI20210864	11	766
MANDIRI20210864	12	609
MANDIRI20210865	1	681
MANDIRI20210865	2	543
MANDIRI20210865	3	733
MANDIRI20210865	4	453
MANDIRI20210865	9	680
MANDIRI20210865	10	710
MANDIRI20210865	11	522
MANDIRI20210865	12	684
MANDIRI20210866	1	665
MANDIRI20210866	2	616
MANDIRI20210866	3	649
MANDIRI20210866	4	628
MANDIRI20210866	9	511
MANDIRI20210866	10	609
MANDIRI20210866	11	559
