ApplicantID	SchoolMajorID	Semester	SchoolSubjectID	Score
MANDIRI20230969	1	2	4	99
MANDIRI20230969	1	2	5	61
MANDIRI20230969	1	2	6	93
MANDIRI20230969	1	3	1	60
MANDIRI20230969	1	3	2	56
MANDIRI20230969	1	3	3	79
MANDIRI20230969	1	3	4	95
MANDIRI20230969	1	3	5	81
MANDIRI20230969	1	3	6	99
MANDIRI20230969	1	4	1	79
MANDIRI20230969	1	4	2	70
MANDIRI20230969	1	4	3	65
MANDIRI20230969	1	4	4	86
MANDIRI20230969	1	4	5	65
MANDIRI20230969	1	4	6	62
MANDIRI20230969	1	5	1	53
MANDIRI20230969	1	5	2	98
MANDIRI20230969	1	5	3	52
MANDIRI20230969	1	5	4	77
MANDIRI20230969	1	5	5	59
MANDIRI20230969	1	5	6	96
MANDIRI20230971	3	1	1	53
MANDIRI20230971	3	1	2	91
MANDIRI20230971	3	1	3	63
MANDIRI20230971	3	1	10	53
MANDIRI20230971	3	1	11	53
MANDIRI20230971	3	1	12	81
MANDIRI20230971	3	2	1	52
MANDIRI20230971	3	2	2	66
MANDIRI20230971	3	2	3	64
MANDIRI20230971	3	2	10	54
MANDIRI20230971	3	2	11	83
MANDIRI20230971	3	2	12	67
MANDIRI20230971	3	3	1	60
MANDIRI20230971	3	3	2	97
MANDIRI20230971	3	3	3	87
MANDIRI20230971	3	3	10	79
MANDIRI20230971	3	3	11	89
MANDIRI20230971	3	3	12	77
MANDIRI20230971	3	4	1	75
MANDIRI20230971	3	4	2	57
MANDIRI20230971	3	4	3	54
MANDIRI20230971	3	4	10	77
MANDIRI20230971	3	4	11	50
MANDIRI20230971	3	4	12	97
MANDIRI20230971	3	5	1	78
MANDIRI20230971	3	5	2	80
MANDIRI20230971	3	5	3	55
MANDIRI20230971	3	5	10	56
MANDIRI20230971	3	5	11	60
MANDIRI20230971	3	5	12	94
MANDIRI20230972	1	1	1	88
MANDIRI20230972	1	1	2	91
MANDIRI20230972	1	1	3	53
MANDIRI20230972	1	1	4	72
MANDIRI20230972	1	1	5	86
MANDIRI20230972	1	1	6	57
MANDIRI20230972	1	2	1	69
MANDIRI20230972	1	2	2	54
MANDIRI20230972	1	2	3	73
MANDIRI20230972	1	2	4	100
MANDIRI20230972	1	2	5	98
MANDIRI20230972	1	2	6	59
MANDIRI20230972	1	3	1	59
MANDIRI20230972	1	3	2	100
MANDIRI20230972	1	3	3	96
MANDIRI20230972	1	3	4	76
MANDIRI20230972	1	3	5	60
MANDIRI20230972	1	3	6	57
MANDIRI20230972	1	4	1	55
MANDIRI20230972	1	4	2	70
MANDIRI20230972	1	4	3	67
MANDIRI20230972	1	4	4	90
MANDIRI20230972	1	4	5	77
MANDIRI20230972	1	4	6	50
MANDIRI20230972	1	5	1	69
MANDIRI20230972	1	5	2	63
MANDIRI20230972	1	5	3	82
MANDIRI20230972	1	5	4	70
MANDIRI20230972	1	5	5	86
MANDIRI20230972	1	5	6	91
MANDIRI20230978	2	1	1	79
MANDIRI20230978	2	1	2	77
MANDIRI20230978	2	1	3	82
MANDIRI20230978	2	1	7	98
MANDIRI20230978	2	1	8	97
MANDIRI20230978	2	1	9	74
MANDIRI20230978	2	2	1	93
MANDIRI20230978	2	2	2	73
MANDIRI20230978	2	2	3	59
MANDIRI20230978	2	2	7	95
MANDIRI20230978	2	2	8	89
MANDIRI20230978	2	2	9	87
MANDIRI20230978	2	3	1	55
MANDIRI20230978	2	3	2	52
MANDIRI20230978	2	3	3	76
MANDIRI20230978	2	3	7	57
MANDIRI20230978	2	3	8	64
MANDIRI20230978	2	3	9	100
MANDIRI20230978	2	4	1	84
MANDIRI20230978	2	4	2	79
MANDIRI20230978	2	4	3	75
MANDIRI20230978	2	4	7	76
MANDIRI20230978	2	4	8	81
MANDIRI20230978	2	4	9	57
MANDIRI20230978	2	5	1	85
MANDIRI20230978	2	5	2	58
MANDIRI20230978	2	5	3	64
MANDIRI20230978	2	5	7	90
MANDIRI20230978	2	5	8	85
MANDIRI20230978	2	5	9	66
MANDIRI20230992	3	1	1	69
MANDIRI20230992	3	1	2	84
MANDIRI20230992	3	1	3	93
MANDIRI20230992	3	1	10	82
MANDIRI20230992	3	1	11	81
MANDIRI20230992	3	1	12	79
MANDIRI20230992	3	2	1	87
MANDIRI20230992	3	2	2	60
MANDIRI20230992	3	2	3	63
MANDIRI20230992	3	2	10	90
MANDIRI20230992	3	2	11	78
MANDIRI20230992	3	2	12	87
MANDIRI20230992	3	3	1	98
MANDIRI20230992	3	3	2	98
MANDIRI20230992	3	3	3	56
MANDIRI20230992	3	3	10	96
MANDIRI20230992	3	3	11	85
MANDIRI20230992	3	3	12	86
MANDIRI20230992	3	4	1	53
MANDIRI20230992	3	4	2	100
MANDIRI20230992	3	4	3	87
MANDIRI20230992	3	4	10	52
MANDIRI20230992	3	4	11	92
MANDIRI20230992	3	4	12	100
MANDIRI20230992	3	5	1	81
MANDIRI20230992	3	5	2	93
MANDIRI20230992	3	5	3	69
MANDIRI20230992	3	5	10	83
MANDIRI20230992	3	5	11	57
MANDIRI20230992	3	5	12	86
MANDIRI20230996	1	1	1	83
MANDIRI20230996	1	1	2	50
MANDIRI20230996	1	1	3	58
MANDIRI20230996	1	1	4	84
MANDIRI20230996	1	1	5	71
MANDIRI20230996	1	1	6	85
MANDIRI20230996	1	2	1	94
MANDIRI20230996	1	2	2	59
MANDIRI20230996	1	2	3	65
MANDIRI20230996	1	2	4	80
MANDIRI20230996	1	2	5	65
MANDIRI20230996	1	2	6	51
MANDIRI20230996	1	3	1	84
MANDIRI20230996	1	3	2	64
MANDIRI20230996	1	3	3	98
MANDIRI20230996	1	3	4	53
MANDIRI20230996	1	3	5	60
MANDIRI20230996	1	3	6	61
MANDIRI20230996	1	4	1	54
MANDIRI20230996	1	4	2	77
MANDIRI20230996	1	4	3	59
MANDIRI20230996	1	4	4	91
MANDIRI20230996	1	4	5	82
MANDIRI20230996	1	4	6	94
MANDIRI20230996	1	5	1	60
MANDIRI20230996	1	5	2	68
MANDIRI20230996	1	5	3	94
MANDIRI20230996	1	5	4	69
MANDIRI20230996	1	5	5	59
MANDIRI20230996	1	5	6	88
MANDIRI20231000	1	1	1	73
MANDIRI20231000	1	1	2	56
MANDIRI20231000	1	1	3	50
MANDIRI20231000	1	1	4	80
MANDIRI20231000	1	1	5	86
MANDIRI20231000	1	1	6	72
MANDIRI20231000	1	2	1	95
MANDIRI20231000	1	2	2	63
MANDIRI20231000	1	2	3	52
MANDIRI20231000	1	2	4	73
MANDIRI20231000	1	2	5	73
MANDIRI20231000	1	2	6	99
MANDIRI20231000	1	3	1	79
MANDIRI20231000	1	3	2	82
MANDIRI20231000	1	3	3	95
MANDIRI20231000	1	3	4	84
MANDIRI20231000	1	3	5	79
MANDIRI20231000	1	3	6	69
MANDIRI20231000	1	4	1	64
MANDIRI20231000	1	4	2	64
MANDIRI20231000	1	4	3	68
MANDIRI20231000	1	4	4	100
MANDIRI20231000	1	4	5	64
MANDIRI20231000	1	4	6	59
MANDIRI20231000	1	5	1	81
MANDIRI20231000	1	5	2	82
MANDIRI20231000	1	5	3	55
MANDIRI20231000	1	5	4	67
MANDIRI20231000	1	5	5	87
MANDIRI20231000	1	5	6	83
MANDIRI20231008	1	1	1	86
MANDIRI20231008	1	1	2	60
MANDIRI20231008	1	1	3	91
MANDIRI20231008	1	1	4	57
MANDIRI20231008	1	1	5	78
MANDIRI20231008	1	1	6	75
MANDIRI20231008	1	2	1	67
MANDIRI20231008	1	2	2	98
MANDIRI20231008	1	2	3	84
MANDIRI20231008	1	2	4	81
MANDIRI20231008	1	2	5	92
MANDIRI20231008	1	2	6	73
MANDIRI20231008	1	3	1	78
MANDIRI20231008	1	3	2	86
MANDIRI20231008	1	3	3	83
MANDIRI20231008	1	3	4	68
MANDIRI20231008	1	3	5	96
MANDIRI20231008	1	3	6	74
MANDIRI20231008	1	4	1	73
MANDIRI20231008	1	4	2	74
MANDIRI20231008	1	4	3	96
MANDIRI20231008	1	4	4	55
MANDIRI20231008	1	4	5	92
MANDIRI20231008	1	4	6	81
MANDIRI20231008	1	5	1	80
MANDIRI20231008	1	5	2	50
MANDIRI20231008	1	5	3	71
MANDIRI20231008	1	5	4	73
MANDIRI20231008	1	5	5	54
MANDIRI20231008	1	5	6	90
MANDIRI20231012	1	1	1	63
MANDIRI20231012	1	1	2	87
MANDIRI20231012	1	1	3	97
MANDIRI20231012	1	1	4	59
MANDIRI20231012	1	1	5	96
MANDIRI20231012	1	1	6	69
MANDIRI20231012	1	2	1	87
MANDIRI20231012	1	2	2	69
MANDIRI20231012	1	2	3	76
MANDIRI20231012	1	2	4	70
MANDIRI20231012	1	2	5	51
MANDIRI20231012	1	2	6	96
MANDIRI20231012	1	3	1	79
MANDIRI20231012	1	3	2	50
MANDIRI20231012	1	3	3	54
MANDIRI20231012	1	3	4	70
MANDIRI20231012	1	3	5	55
MANDIRI20231012	1	3	6	58
MANDIRI20231012	1	4	1	64
MANDIRI20231012	1	4	2	87
MANDIRI20231012	1	4	3	63
MANDIRI20231012	1	4	4	79
MANDIRI20231012	1	4	5	83
MANDIRI20231012	1	4	6	79
MANDIRI20231012	1	5	1	51
MANDIRI20231012	1	5	2	64
MANDIRI20231012	1	5	3	95
MANDIRI20231012	1	5	4	84
MANDIRI20231012	1	5	5	60
MANDIRI20231012	1	5	6	79
MANDIRI20231014	1	1	1	81
MANDIRI20231014	1	1	2	94
MANDIRI20231014	1	1	3	63
MANDIRI20231014	1	1	4	52
MANDIRI20231014	1	1	5	86
MANDIRI20231014	1	1	6	72
MANDIRI20231014	1	2	1	53
MANDIRI20231014	1	2	2	69
MANDIRI20231014	1	2	3	94
MANDIRI20231014	1	2	4	74
MANDIRI20231014	1	2	5	74
MANDIRI20231014	1	2	6	69
MANDIRI20231014	1	3	1	56
MANDIRI20231014	1	3	2	67
MANDIRI20231014	1	3	3	61
MANDIRI20231014	1	3	4	72
MANDIRI20231014	1	3	5	87
MANDIRI20231014	1	3	6	56
MANDIRI20231014	1	4	1	81
MANDIRI20231014	1	4	2	77
MANDIRI20231014	1	4	3	64
MANDIRI20231014	1	4	4	66
MANDIRI20231014	1	4	5	66
MANDIRI20231014	1	4	6	66
MANDIRI20231014	1	5	1	79
MANDIRI20231014	1	5	2	93
MANDIRI20231014	1	5	3	72
MANDIRI20231014	1	5	4	69
MANDIRI20231014	1	5	5	96
MANDIRI20231014	1	5	6	69
MANDIRI20231023	1	1	1	80
MANDIRI20231023	1	1	2	57
MANDIRI20231023	1	1	3	56
MANDIRI20231023	1	1	4	75
MANDIRI20231023	1	1	5	89
MANDIRI20231023	1	1	6	84
MANDIRI20231023	1	2	1	94
MANDIRI20231023	1	2	2	96
MANDIRI20231023	1	2	3	89
MANDIRI20231023	1	2	4	85
MANDIRI20231023	1	2	5	98
MANDIRI20231023	1	2	6	100
MANDIRI20231023	1	3	1	60
MANDIRI20231023	1	3	2	60
MANDIRI20231023	1	3	3	81
MANDIRI20231023	1	3	4	90
MANDIRI20231023	1	3	5	82
MANDIRI20231023	1	3	6	75
MANDIRI20231023	1	4	1	77
MANDIRI20231023	1	4	2	53
MANDIRI20231023	1	4	3	82
MANDIRI20231023	1	4	4	90
MANDIRI20231023	1	4	5	86
MANDIRI20231023	1	4	6	81
MANDIRI20231023	1	5	1	65
MANDIRI20231023	1	5	2	94
MANDIRI20231023	1	5	3	52
MANDIRI20231023	1	5	4	97
MANDIRI20231023	1	5	5	79
MANDIRI20231023	1	5	6	69
MANDIRI20231025	1	1	1	94
MANDIRI20231025	1	1	2	95
MANDIRI20231025	1	1	3	100
MANDIRI20231025	1	1	4	64
MANDIRI20231025	1	1	5	71
MANDIRI20231025	1	1	6	51
MANDIRI20231025	1	2	1	77
MANDIRI20231025	1	2	2	98
MANDIRI20231025	1	2	3	56
MANDIRI20231025	1	2	4	65
MANDIRI20231025	1	2	5	82
MANDIRI20231025	1	2	6	90
MANDIRI20231025	1	3	1	73
MANDIRI20231025	1	3	2	97
MANDIRI20231025	1	3	3	81
MANDIRI20231025	1	3	4	85
MANDIRI20231025	1	3	5	62
MANDIRI20231025	1	3	6	79
MANDIRI20231025	1	4	1	96
MANDIRI20231025	1	4	2	74
MANDIRI20231025	1	4	3	71
MANDIRI20231025	1	4	4	64
MANDIRI20231025	1	4	5	100
MANDIRI20231025	1	4	6	98
MANDIRI20231025	1	5	1	66
MANDIRI20231025	1	5	2	61
MANDIRI20231025	1	5	3	64
MANDIRI20231025	1	5	4	98
MANDIRI20231025	1	5	5	88
MANDIRI20231025	1	5	6	81
MANDIRI20231032	1	1	1	64
MANDIRI20231032	1	1	2	81
MANDIRI20231032	1	1	3	62
MANDIRI20231032	1	1	4	66
MANDIRI20231032	1	1	5	58
MANDIRI20231032	1	1	6	68
MANDIRI20231032	1	2	1	60
MANDIRI20231032	1	2	2	61
MANDIRI20231032	1	2	3	99
MANDIRI20231032	1	2	4	63
MANDIRI20231032	1	2	5	78
MANDIRI20231032	1	2	6	59
MANDIRI20231032	1	3	1	76
MANDIRI20231032	1	3	2	81
MANDIRI20231032	1	3	3	81
MANDIRI20231032	1	3	4	59
MANDIRI20231032	1	3	5	95
MANDIRI20231032	1	3	6	98
MANDIRI20231032	1	4	1	90
MANDIRI20231032	1	4	2	74
MANDIRI20231032	1	4	3	59
MANDIRI20231032	1	4	4	88
MANDIRI20231032	1	4	5	95
MANDIRI20231032	1	4	6	90
MANDIRI20231032	1	5	1	96
MANDIRI20231032	1	5	2	78
MANDIRI20231032	1	5	3	61
MANDIRI20231032	1	5	4	60
MANDIRI20231032	1	5	5	97
MANDIRI20231032	1	5	6	77
MANDIRI20231033	2	1	1	99
MANDIRI20231033	2	1	2	79
MANDIRI20231033	2	1	3	65
MANDIRI20231033	2	1	7	63
MANDIRI20231033	2	1	8	97
MANDIRI20231033	2	1	9	72
MANDIRI20231033	2	2	1	52
MANDIRI20231033	2	2	2	79
MANDIRI20231033	2	2	3	99
MANDIRI20231033	2	2	7	74
MANDIRI20231033	2	2	8	60
MANDIRI20231033	2	2	9	58
MANDIRI20231033	2	3	1	64
MANDIRI20231033	2	3	2	59
MANDIRI20231033	2	3	3	93
MANDIRI20231033	2	3	7	52
MANDIRI20231033	2	3	8	83
MANDIRI20231033	2	3	9	80
MANDIRI20231033	2	4	1	61
MANDIRI20231033	2	4	2	78
MANDIRI20231033	2	4	3	64
MANDIRI20231033	2	4	7	54
MANDIRI20231033	2	4	8	77
MANDIRI20231033	2	4	9	68
MANDIRI20231033	2	5	1	97
MANDIRI20231033	2	5	2	96
MANDIRI20231033	2	5	3	64
MANDIRI20231033	2	5	7	51
MANDIRI20231033	2	5	8	84
MANDIRI20231033	2	5	9	66
MANDIRI20231037	1	1	1	59
MANDIRI20231037	1	1	2	73
MANDIRI20231037	1	1	3	55
MANDIRI20231037	1	1	4	91
MANDIRI20231037	1	1	5	51
MANDIRI20231037	1	1	6	83
MANDIRI20231037	1	2	1	73
MANDIRI20231037	1	2	2	50
MANDIRI20231037	1	2	3	97
MANDIRI20231037	1	2	4	92
MANDIRI20231037	1	2	5	54
MANDIRI20231037	1	2	6	60
MANDIRI20231037	1	3	1	73
MANDIRI20231037	1	3	2	87
MANDIRI20231037	1	3	3	59
MANDIRI20231037	1	3	4	70
MANDIRI20231037	1	3	5	70
MANDIRI20231037	1	3	6	95
MANDIRI20231037	1	4	1	81
MANDIRI20231037	1	4	2	83
MANDIRI20231037	1	4	3	88
MANDIRI20231037	1	4	4	98
MANDIRI20231037	1	4	5	70
MANDIRI20231037	1	4	6	61
MANDIRI20231037	1	5	1	59
MANDIRI20231037	1	5	2	98
MANDIRI20231037	1	5	3	68
MANDIRI20231037	1	5	4	93
MANDIRI20231037	1	5	5	56
MANDIRI20231037	1	5	6	100
MANDIRI20231044	1	1	1	52
MANDIRI20231044	1	1	2	88
MANDIRI20231044	1	1	3	92
MANDIRI20231044	1	1	4	74
MANDIRI20231044	1	1	5	77
MANDIRI20231044	1	1	6	60
MANDIRI20231044	1	2	1	80
MANDIRI20231044	1	2	2	90
MANDIRI20231044	1	2	3	81
MANDIRI20231044	1	2	4	72
MANDIRI20231044	1	2	5	81
MANDIRI20231044	1	2	6	81
MANDIRI20231044	1	3	1	57
MANDIRI20231044	1	3	2	77
MANDIRI20231044	1	3	3	87
MANDIRI20231044	1	3	4	56
MANDIRI20231044	1	3	5	59
MANDIRI20231044	1	3	6	62
MANDIRI20231044	1	4	1	53
MANDIRI20231044	1	4	2	97
MANDIRI20231044	1	4	3	58
MANDIRI20231044	1	4	4	56
MANDIRI20231044	1	4	5	83
MANDIRI20231044	1	4	6	57
MANDIRI20231044	1	5	1	61
MANDIRI20231044	1	5	2	94
MANDIRI20231044	1	5	3	100
MANDIRI20231044	1	5	4	100
MANDIRI20231044	1	5	5	59
MANDIRI20231044	1	5	6	72
MANDIRI20231048	1	1	1	64
MANDIRI20231048	1	1	2	53
MANDIRI20231048	1	1	3	57
MANDIRI20231048	1	1	4	92
MANDIRI20231048	1	1	5	84
MANDIRI20231048	1	1	6	75
MANDIRI20231048	1	2	1	76
MANDIRI20231048	1	2	2	71
MANDIRI20231048	1	2	3	57
MANDIRI20231048	1	2	4	55
MANDIRI20231048	1	2	5	60
MANDIRI20231048	1	2	6	87
MANDIRI20231048	1	3	1	59
MANDIRI20231048	1	3	2	75
MANDIRI20231048	1	3	3	77
MANDIRI20231048	1	3	4	67
MANDIRI20231048	1	3	5	75
MANDIRI20231048	1	3	6	70
MANDIRI20231048	1	4	1	78
MANDIRI20231048	1	4	2	64
MANDIRI20231048	1	4	3	53
MANDIRI20231048	1	4	4	65
MANDIRI20231048	1	4	5	89
MANDIRI20231048	1	4	6	58
MANDIRI20231048	1	5	1	84
MANDIRI20231048	1	5	2	77
MANDIRI20231048	1	5	3	55
MANDIRI20231048	1	5	4	56
MANDIRI20231048	1	5	5	57
MANDIRI20231048	1	5	6	62
MANDIRI20231050	3	1	1	70
MANDIRI20231050	3	1	2	66
MANDIRI20231050	3	1	3	73
MANDIRI20231050	3	1	10	92
MANDIRI20231050	3	1	11	79
MANDIRI20231050	3	1	12	63
MANDIRI20231050	3	2	1	85
MANDIRI20231050	3	2	2	52
MANDIRI20231050	3	2	3	81
MANDIRI20231050	3	2	10	56
MANDIRI20231050	3	2	11	68
MANDIRI20231050	3	2	12	77
MANDIRI20231050	3	3	1	58
MANDIRI20231050	3	3	2	84
MANDIRI20231050	3	3	3	81
MANDIRI20231050	3	3	10	76
MANDIRI20231050	3	3	11	64
MANDIRI20231050	3	3	12	66
MANDIRI20231050	3	4	1	100
MANDIRI20231050	3	4	2	84
MANDIRI20231050	3	4	3	77
MANDIRI20231050	3	4	10	82
MANDIRI20231050	3	4	11	65
MANDIRI20231050	3	4	12	56
MANDIRI20231050	3	5	1	58
MANDIRI20231050	3	5	2	74
MANDIRI20231050	3	5	3	86
MANDIRI20231050	3	5	10	56
MANDIRI20231050	3	5	11	96
MANDIRI20231050	3	5	12	76
MANDIRI20231059	2	1	1	52
MANDIRI20231059	2	1	2	67
MANDIRI20231059	2	1	3	95
MANDIRI20231059	2	1	7	58
MANDIRI20231059	2	1	8	73
MANDIRI20231059	2	1	9	99
MANDIRI20231059	2	2	1	85
MANDIRI20231059	2	2	2	67
MANDIRI20231059	2	2	3	82
MANDIRI20231059	2	2	7	53
MANDIRI20231059	2	2	8	53
MANDIRI20231059	2	2	9	62
MANDIRI20231059	2	3	1	67
MANDIRI20231059	2	3	2	86
MANDIRI20231059	2	3	3	96
MANDIRI20231059	2	3	7	58
MANDIRI20231059	2	3	8	55
MANDIRI20231059	2	3	9	58
MANDIRI20231059	2	4	1	61
MANDIRI20231059	2	4	2	77
MANDIRI20231059	2	4	3	71
MANDIRI20231059	2	4	7	70
MANDIRI20231059	2	4	8	62
MANDIRI20231059	2	4	9	63
MANDIRI20231059	2	5	1	51
MANDIRI20231059	2	5	2	68
MANDIRI20231059	2	5	3	95
MANDIRI20231059	2	5	7	96
MANDIRI20231059	2	5	8	88
MANDIRI20231059	2	5	9	93
MANDIRI20231062	1	1	1	69
MANDIRI20231062	1	1	2	78
MANDIRI20231062	1	1	3	82
MANDIRI20231062	1	1	4	90
MANDIRI20231062	1	1	5	84
MANDIRI20231062	1	1	6	67
MANDIRI20231062	1	2	1	81
MANDIRI20231062	1	2	2	92
MANDIRI20231062	1	2	3	69
MANDIRI20231062	1	2	4	84
MANDIRI20231062	1	2	5	86
MANDIRI20231062	1	2	6	91
MANDIRI20231062	1	3	1	88
MANDIRI20231062	1	3	2	85
MANDIRI20231062	1	3	3	80
MANDIRI20231062	1	3	4	79
MANDIRI20231062	1	3	5	88
MANDIRI20231062	1	3	6	100
MANDIRI20231062	1	4	1	59
MANDIRI20231062	1	4	2	63
MANDIRI20231062	1	4	3	61
MANDIRI20231062	1	4	4	54
MANDIRI20231062	1	4	5	86
MANDIRI20231062	1	4	6	97
MANDIRI20231062	1	5	1	87
MANDIRI20231062	1	5	2	92
MANDIRI20231062	1	5	3	87
MANDIRI20231062	1	5	4	98
MANDIRI20231062	1	5	5	67
MANDIRI20231062	1	5	6	57
MANDIRI20231063	1	1	1	56
MANDIRI20231063	1	1	2	64
MANDIRI20231063	1	1	3	99
MANDIRI20231063	1	1	4	73
MANDIRI20231063	1	1	5	88
MANDIRI20231063	1	1	6	55
MANDIRI20231063	1	2	1	71
MANDIRI20231063	1	2	2	82
MANDIRI20231063	1	2	3	80
MANDIRI20231063	1	2	4	53
MANDIRI20231063	1	2	5	76
MANDIRI20231063	1	2	6	50
MANDIRI20231063	1	3	1	85
MANDIRI20231063	1	3	2	61
MANDIRI20231063	1	3	3	54
MANDIRI20231063	1	3	4	60
MANDIRI20231063	1	3	5	64
MANDIRI20231063	1	3	6	54
MANDIRI20231063	1	4	1	95
MANDIRI20231063	1	4	2	82
MANDIRI20231063	1	4	3	70
MANDIRI20231063	1	4	4	70
MANDIRI20231063	1	4	5	93
MANDIRI20231063	1	4	6	100
MANDIRI20231063	1	5	1	64
MANDIRI20231063	1	5	2	72
MANDIRI20231063	1	5	3	73
MANDIRI20231063	1	5	4	83
MANDIRI20231063	1	5	5	62
MANDIRI20231063	1	5	6	58
MANDIRI20231069	1	1	1	89
MANDIRI20231069	1	1	2	87
MANDIRI20231069	1	1	3	90
MANDIRI20231069	1	1	4	78
MANDIRI20231069	1	1	5	79
MANDIRI20231069	1	1	6	64
MANDIRI20231069	1	2	1	95
MANDIRI20231069	1	2	2	65
MANDIRI20231069	1	2	3	55
MANDIRI20231069	1	2	4	70
MANDIRI20231069	1	2	5	67
MANDIRI20231069	1	2	6	79
MANDIRI20231069	1	3	1	64
MANDIRI20231069	1	3	2	62
MANDIRI20231069	1	3	3	56
MANDIRI20231069	1	3	4	66
MANDIRI20231069	1	3	5	66
MANDIRI20231069	1	3	6	74
MANDIRI20231069	1	4	1	96
MANDIRI20231069	1	4	2	62
MANDIRI20231069	1	4	3	68
MANDIRI20231069	1	4	4	76
MANDIRI20231069	1	4	5	59
MANDIRI20231069	1	4	6	71
MANDIRI20231069	1	5	1	63
MANDIRI20231069	1	5	2	75
MANDIRI20231069	1	5	3	57
MANDIRI20231069	1	5	4	97
MANDIRI20231069	1	5	5	94
MANDIRI20231069	1	5	6	96
MANDIRI20231074	2	1	1	59
MANDIRI20231074	2	1	2	60
MANDIRI20231074	2	1	3	94
MANDIRI20231074	2	1	7	70
MANDIRI20231074	2	1	8	58
MANDIRI20231074	2	1	9	71
MANDIRI20231074	2	2	1	97
MANDIRI20231074	2	2	2	59
MANDIRI20231074	2	2	3	55
MANDIRI20231074	2	2	7	77
MANDIRI20231074	2	2	8	50
MANDIRI20231074	2	2	9	93
MANDIRI20231074	2	3	1	66
MANDIRI20231074	2	3	2	92
MANDIRI20231074	2	3	3	53
MANDIRI20231074	2	3	7	97
MANDIRI20231074	2	3	8	93
MANDIRI20231074	2	3	9	99
MANDIRI20231074	2	4	1	58
MANDIRI20231074	2	4	2	80
MANDIRI20231074	2	4	3	98
MANDIRI20231074	2	4	7	73
MANDIRI20231074	2	4	8	67
MANDIRI20231074	2	4	9	69
MANDIRI20231074	2	5	1	90
MANDIRI20231074	2	5	2	62
MANDIRI20231074	2	5	3	59
MANDIRI20231074	2	5	7	72
MANDIRI20231074	2	5	8	65
MANDIRI20231074	2	5	9	81
MANDIRI20231081	1	1	1	61
MANDIRI20231081	1	1	2	55
MANDIRI20231081	1	1	3	79
MANDIRI20231081	1	1	4	56
MANDIRI20231081	1	1	5	63
MANDIRI20231081	1	1	6	73
MANDIRI20231081	1	2	1	96
MANDIRI20231081	1	2	2	87
MANDIRI20231081	1	2	3	95
MANDIRI20231081	1	2	4	97
MANDIRI20231081	1	2	5	62
MANDIRI20231081	1	2	6	100
MANDIRI20231081	1	3	1	97
MANDIRI20231081	1	3	2	81
MANDIRI20231081	1	3	3	100
MANDIRI20231081	1	3	4	59
MANDIRI20231081	1	3	5	68
MANDIRI20231081	1	3	6	88
MANDIRI20231081	1	4	1	90
MANDIRI20231081	1	4	2	97
MANDIRI20231081	1	4	3	73
MANDIRI20231081	1	4	4	79
MANDIRI20231081	1	4	5	53
MANDIRI20231081	1	4	6	98
MANDIRI20231081	1	5	1	92
MANDIRI20231081	1	5	2	99
MANDIRI20231081	1	5	3	89
MANDIRI20231081	1	5	4	97
MANDIRI20231081	1	5	5	66
MANDIRI20231081	1	5	6	98
MANDIRI20231084	3	1	1	70
MANDIRI20231084	3	1	2	75
MANDIRI20231084	3	1	3	93
MANDIRI20231084	3	1	10	90
MANDIRI20231084	3	1	11	88
MANDIRI20231084	3	1	12	95
MANDIRI20231084	3	2	1	77
MANDIRI20231084	3	2	2	84
MANDIRI20231084	3	2	3	57
MANDIRI20231084	3	2	10	52
MANDIRI20231084	3	2	11	60
MANDIRI20231084	3	2	12	84
MANDIRI20231084	3	3	1	72
MANDIRI20231084	3	3	2	58
MANDIRI20231084	3	3	3	83
MANDIRI20231084	3	3	10	79
MANDIRI20231084	3	3	11	79
MANDIRI20231084	3	3	12	87
MANDIRI20231084	3	4	1	53
MANDIRI20231084	3	4	2	70
MANDIRI20231084	3	4	3	98
MANDIRI20231084	3	4	10	99
MANDIRI20231084	3	4	11	63
MANDIRI20231084	3	4	12	69
MANDIRI20231084	3	5	1	63
MANDIRI20231084	3	5	2	79
MANDIRI20231084	3	5	3	67
MANDIRI20231084	3	5	10	96
MANDIRI20231084	3	5	11	74
MANDIRI20231084	3	5	12	100
MANDIRI20231085	1	1	1	100
MANDIRI20231085	1	1	2	71
MANDIRI20231085	1	1	3	73
MANDIRI20231085	1	1	4	61
MANDIRI20231085	1	1	5	68
MANDIRI20231085	1	1	6	83
MANDIRI20231085	1	2	1	72
MANDIRI20231085	1	2	2	90
MANDIRI20231085	1	2	3	64
MANDIRI20231085	1	2	4	58
MANDIRI20231085	1	2	5	98
MANDIRI20231085	1	2	6	77
MANDIRI20231085	1	3	1	72
MANDIRI20231085	1	3	2	54
MANDIRI20231085	1	3	3	86
MANDIRI20231085	1	3	4	62
MANDIRI20231085	1	3	5	84
MANDIRI20231085	1	3	6	98
MANDIRI20231085	1	4	1	50
MANDIRI20231085	1	4	2	57
MANDIRI20231085	1	4	3	100
MANDIRI20231085	1	4	4	89
MANDIRI20231085	1	4	5	83
MANDIRI20231085	1	4	6	77
MANDIRI20231085	1	5	1	56
MANDIRI20231085	1	5	2	96
MANDIRI20231085	1	5	3	77
MANDIRI20231085	1	5	4	94
MANDIRI20231085	1	5	5	50
MANDIRI20231085	1	5	6	97
MANDIRI20231086	1	1	1	95
MANDIRI20231086	1	1	2	95
MANDIRI20231086	1	1	3	94
MANDIRI20231086	1	1	4	88
